,country,date,case,death,population,density,size,ratio,ratio_death,start_date,start_death_date,age,age_death
4174.0,South Korea,2020-02-07,24.0,0.0,51269.183,527.297984161267,97230.00000000001,0.046811746541777347,0.0,2020-02-22,2020-02-26,-15.0,-19.0
4175.0,South Korea,2020-02-08,24.0,0.0,51269.183,527.297984161267,97230.00000000001,0.046811746541777347,0.0,2020-02-22,2020-02-26,-14.0,-18.0
4176.0,South Korea,2020-02-09,25.0,0.0,51269.183,527.297984161267,97230.00000000001,0.04876223598101807,0.0,2020-02-22,2020-02-26,-13.0,-17.0
4177.0,South Korea,2020-02-10,27.0,0.0,51269.183,527.297984161267,97230.00000000001,0.05266321485949952,0.0,2020-02-22,2020-02-26,-12.0,-16.0
4178.0,South Korea,2020-02-11,28.0,0.0,51269.183,527.297984161267,97230.00000000001,0.05461370429874024,0.0,2020-02-22,2020-02-26,-11.0,-15.0
4179.0,South Korea,2020-02-12,28.0,0.0,51269.183,527.297984161267,97230.00000000001,0.05461370429874024,0.0,2020-02-22,2020-02-26,-10.0,-14.0
4180.0,South Korea,2020-02-13,28.0,0.0,51269.183,527.297984161267,97230.00000000001,0.05461370429874024,0.0,2020-02-22,2020-02-26,-9.0,-13.0
4181.0,South Korea,2020-02-14,28.0,0.0,51269.183,527.297984161267,97230.00000000001,0.05461370429874024,0.0,2020-02-22,2020-02-26,-8.0,-12.0
4182.0,South Korea,2020-02-15,28.0,0.0,51269.183,527.297984161267,97230.00000000001,0.05461370429874024,0.0,2020-02-22,2020-02-26,-7.0,-11.0
4183.0,South Korea,2020-02-16,29.0,0.0,51269.183,527.297984161267,97230.00000000001,0.05656419373798096,0.0,2020-02-22,2020-02-26,-6.0,-10.0
4184.0,South Korea,2020-02-17,30.0,0.0,51269.183,527.297984161267,97230.00000000001,0.05851468317722169,0.0,2020-02-22,2020-02-26,-5.0,-9.0
4185.0,South Korea,2020-02-18,31.0,0.0,51269.183,527.297984161267,97230.00000000001,0.060465172616462406,0.0,2020-02-22,2020-02-26,-4.0,-8.0
4186.0,South Korea,2020-02-19,31.0,0.0,51269.183,527.297984161267,97230.00000000001,0.060465172616462406,0.0,2020-02-22,2020-02-26,-3.0,-7.0
4187.0,South Korea,2020-02-20,104.0,1.0,51269.183,527.297984161267,97230.00000000001,0.20285090168103517,0.0019504894392407231,2020-02-22,2020-02-26,-2.0,-6.0
4188.0,South Korea,2020-02-21,204.0,2.0,51269.183,527.297984161267,97230.00000000001,0.39789984560510744,0.0039009788784814463,2020-02-22,2020-02-26,-1.0,-5.0
4189.0,South Korea,2020-02-22,433.0,2.0,51269.183,527.297984161267,97230.00000000001,0.8445619271912331,0.0039009788784814463,2020-02-22,2020-02-26,0.0,-4.0
4190.0,South Korea,2020-02-23,602.0,6.0,51269.183,527.297984161267,97230.00000000001,1.174194642422915,0.011702936635444337,2020-02-22,2020-02-26,1.0,-3.0
4191.0,South Korea,2020-02-24,833.0,8.0,51269.183,527.297984161267,97230.00000000001,1.6247577028875222,0.015603915513925785,2020-02-22,2020-02-26,2.0,-2.0
4192.0,South Korea,2020-02-25,977.0,10.0,51269.183,527.297984161267,97230.00000000001,1.9056281821381864,0.019504894392407227,2020-02-22,2020-02-26,3.0,-1.0
4193.0,South Korea,2020-02-26,1261.0,12.0,51269.183,527.297984161267,97230.00000000001,2.4595671828825516,0.023405873270888673,2020-02-22,2020-02-26,4.0,0.0
4194.0,South Korea,2020-02-27,1766.0,13.0,51269.183,527.297984161267,97230.00000000001,3.444564349699117,0.025356362710129397,2020-02-22,2020-02-26,5.0,1.0
4195.0,South Korea,2020-02-28,2337.0,13.0,51269.183,527.297984161267,97230.00000000001,4.55829381950557,0.025356362710129397,2020-02-22,2020-02-26,6.0,2.0
4196.0,South Korea,2020-02-29,3150.0,16.0,51269.183,527.297984161267,97230.00000000001,6.144041733608277,0.03120783102785157,2020-02-22,2020-02-26,7.0,3.0
4197.0,South Korea,2020-03-01,3736.0,17.0,51269.183,527.297984161267,97230.00000000001,7.2870285450033405,0.03315832046709229,2020-02-22,2020-02-26,8.0,4.0
4198.0,South Korea,2020-03-02,4335.0,28.0,51269.183,527.297984161267,97230.00000000001,8.455371719108534,0.05461370429874024,2020-02-22,2020-02-26,9.0,5.0
4199.0,South Korea,2020-03-03,5186.0,28.0,51269.183,527.297984161267,97230.00000000001,10.115238231902389,0.05461370429874024,2020-02-22,2020-02-26,10.0,6.0
4200.0,South Korea,2020-03-04,5621.0,35.0,51269.183,527.297984161267,97230.00000000001,10.963701137972103,0.0682671303734253,2020-02-22,2020-02-26,11.0,7.0
4201.0,South Korea,2020-03-05,6088.0,35.0,51269.183,527.297984161267,97230.00000000001,11.87457970609752,0.0682671303734253,2020-02-22,2020-02-26,12.0,8.0
4202.0,South Korea,2020-03-06,6593.0,42.0,51269.183,527.297984161267,97230.00000000001,12.859576872914086,0.08192055644811036,2020-02-22,2020-02-26,13.0,9.0
4203.0,South Korea,2020-03-07,7041.0,44.0,51269.183,527.297984161267,97230.00000000001,13.733396141693929,0.08582153532659181,2020-02-22,2020-02-26,14.0,10.0
4204.0,South Korea,2020-03-08,7314.0,50.0,51269.183,527.297984161267,97230.00000000001,14.265879758606648,0.09752447196203615,2020-02-22,2020-02-26,15.0,11.0
4205.0,South Korea,2020-03-09,7478.0,53.0,51269.183,527.297984161267,97230.00000000001,14.585760026642125,0.10337594027975833,2020-02-22,2020-02-26,16.0,12.0
4206.0,South Korea,2020-03-10,7513.0,54.0,51269.183,527.297984161267,97230.00000000001,14.65402715701555,0.10532642971899904,2020-02-22,2020-02-26,17.0,13.0
4207.0,South Korea,2020-03-11,7755.0,60.0,51269.183,527.297984161267,97230.00000000001,15.126045601311807,0.11702936635444337,2020-02-22,2020-02-26,18.0,14.0
4208.0,South Korea,2020-03-12,7869.0,66.0,51269.183,527.297984161267,97230.00000000001,15.348401397385251,0.12873230298988772,2020-02-22,2020-02-26,19.0,15.0
4209.0,South Korea,2020-03-13,7979.0,66.0,51269.183,527.297984161267,97230.00000000001,15.562955235701729,0.12873230298988772,2020-02-22,2020-02-26,20.0,16.0
4210.0,South Korea,2020-03-14,8086.0,72.0,51269.183,527.297984161267,97230.00000000001,15.771657605700486,0.14043523962533205,2020-02-22,2020-02-26,21.0,17.0
4211.0,South Korea,2020-03-15,8162.0,75.0,51269.183,527.297984161267,97230.00000000001,15.919894803082782,0.14628670794305423,2020-02-22,2020-02-26,22.0,18.0
5238.0,Netherlands,2020-01-22,0.0,0.0,17134.873,508.151631079478,33720.0,0.0,0.0,2020-03-06,2020-03-14,-44.0,-52.0
5239.0,Netherlands,2020-01-23,0.0,0.0,17134.873,508.151631079478,33720.0,0.0,0.0,2020-03-06,2020-03-14,-43.0,-51.0
5240.0,Netherlands,2020-01-24,0.0,0.0,17134.873,508.151631079478,33720.0,0.0,0.0,2020-03-06,2020-03-14,-42.0,-50.0
5241.0,Netherlands,2020-01-25,0.0,0.0,17134.873,508.151631079478,33720.0,0.0,0.0,2020-03-06,2020-03-14,-41.0,-49.0
5242.0,Netherlands,2020-01-26,0.0,0.0,17134.873,508.151631079478,33720.0,0.0,0.0,2020-03-06,2020-03-14,-40.0,-48.0
5243.0,Netherlands,2020-01-27,0.0,0.0,17134.873,508.151631079478,33720.0,0.0,0.0,2020-03-06,2020-03-14,-39.0,-47.0
5244.0,Netherlands,2020-01-28,0.0,0.0,17134.873,508.151631079478,33720.0,0.0,0.0,2020-03-06,2020-03-14,-38.0,-46.0
5245.0,Netherlands,2020-01-29,0.0,0.0,17134.873,508.151631079478,33720.0,0.0,0.0,2020-03-06,2020-03-14,-37.0,-45.0
5246.0,Netherlands,2020-01-30,0.0,0.0,17134.873,508.151631079478,33720.0,0.0,0.0,2020-03-06,2020-03-14,-36.0,-44.0
5247.0,Netherlands,2020-01-31,0.0,0.0,17134.873,508.151631079478,33720.0,0.0,0.0,2020-03-06,2020-03-14,-35.0,-43.0
5248.0,Netherlands,2020-02-01,0.0,0.0,17134.873,508.151631079478,33720.0,0.0,0.0,2020-03-06,2020-03-14,-34.0,-42.0
5249.0,Netherlands,2020-02-02,0.0,0.0,17134.873,508.151631079478,33720.0,0.0,0.0,2020-03-06,2020-03-14,-33.0,-41.0
5250.0,Netherlands,2020-02-03,0.0,0.0,17134.873,508.151631079478,33720.0,0.0,0.0,2020-03-06,2020-03-14,-32.0,-40.0
5251.0,Netherlands,2020-02-04,0.0,0.0,17134.873,508.151631079478,33720.0,0.0,0.0,2020-03-06,2020-03-14,-31.0,-39.0
5252.0,Netherlands,2020-02-05,0.0,0.0,17134.873,508.151631079478,33720.0,0.0,0.0,2020-03-06,2020-03-14,-30.0,-38.0
5253.0,Netherlands,2020-02-06,0.0,0.0,17134.873,508.151631079478,33720.0,0.0,0.0,2020-03-06,2020-03-14,-29.0,-37.0
5254.0,Netherlands,2020-02-07,0.0,0.0,17134.873,508.151631079478,33720.0,0.0,0.0,2020-03-06,2020-03-14,-28.0,-36.0
5255.0,Netherlands,2020-02-08,0.0,0.0,17134.873,508.151631079478,33720.0,0.0,0.0,2020-03-06,2020-03-14,-27.0,-35.0
5256.0,Netherlands,2020-02-09,0.0,0.0,17134.873,508.151631079478,33720.0,0.0,0.0,2020-03-06,2020-03-14,-26.0,-34.0
5257.0,Netherlands,2020-02-10,0.0,0.0,17134.873,508.151631079478,33720.0,0.0,0.0,2020-03-06,2020-03-14,-25.0,-33.0
5258.0,Netherlands,2020-02-11,0.0,0.0,17134.873,508.151631079478,33720.0,0.0,0.0,2020-03-06,2020-03-14,-24.0,-32.0
5259.0,Netherlands,2020-02-12,0.0,0.0,17134.873,508.151631079478,33720.0,0.0,0.0,2020-03-06,2020-03-14,-23.0,-31.0
5260.0,Netherlands,2020-02-13,0.0,0.0,17134.873,508.151631079478,33720.0,0.0,0.0,2020-03-06,2020-03-14,-22.0,-30.0
5261.0,Netherlands,2020-02-14,0.0,0.0,17134.873,508.151631079478,33720.0,0.0,0.0,2020-03-06,2020-03-14,-21.0,-29.0
5262.0,Netherlands,2020-02-15,0.0,0.0,17134.873,508.151631079478,33720.0,0.0,0.0,2020-03-06,2020-03-14,-20.0,-28.0
5263.0,Netherlands,2020-02-16,0.0,0.0,17134.873,508.151631079478,33720.0,0.0,0.0,2020-03-06,2020-03-14,-19.0,-27.0
5264.0,Netherlands,2020-02-17,0.0,0.0,17134.873,508.151631079478,33720.0,0.0,0.0,2020-03-06,2020-03-14,-18.0,-26.0
5265.0,Netherlands,2020-02-18,0.0,0.0,17134.873,508.151631079478,33720.0,0.0,0.0,2020-03-06,2020-03-14,-17.0,-25.0
5266.0,Netherlands,2020-02-19,0.0,0.0,17134.873,508.151631079478,33720.0,0.0,0.0,2020-03-06,2020-03-14,-16.0,-24.0
5267.0,Netherlands,2020-02-20,0.0,0.0,17134.873,508.151631079478,33720.0,0.0,0.0,2020-03-06,2020-03-14,-15.0,-23.0
5268.0,Netherlands,2020-02-21,0.0,0.0,17134.873,508.151631079478,33720.0,0.0,0.0,2020-03-06,2020-03-14,-14.0,-22.0
5269.0,Netherlands,2020-02-22,0.0,0.0,17134.873,508.151631079478,33720.0,0.0,0.0,2020-03-06,2020-03-14,-13.0,-21.0
5270.0,Netherlands,2020-02-23,0.0,0.0,17134.873,508.151631079478,33720.0,0.0,0.0,2020-03-06,2020-03-14,-12.0,-20.0
5271.0,Netherlands,2020-02-24,0.0,0.0,17134.873,508.151631079478,33720.0,0.0,0.0,2020-03-06,2020-03-14,-11.0,-19.0
5272.0,Netherlands,2020-02-25,0.0,0.0,17134.873,508.151631079478,33720.0,0.0,0.0,2020-03-06,2020-03-14,-10.0,-18.0
5273.0,Netherlands,2020-02-26,0.0,0.0,17134.873,508.151631079478,33720.0,0.0,0.0,2020-03-06,2020-03-14,-9.0,-17.0
5274.0,Netherlands,2020-02-27,1.0,0.0,17134.873,508.151631079478,33720.0,0.005836051425651068,0.0,2020-03-06,2020-03-14,-8.0,-16.0
5275.0,Netherlands,2020-02-28,1.0,0.0,17134.873,508.151631079478,33720.0,0.005836051425651068,0.0,2020-03-06,2020-03-14,-7.0,-15.0
5276.0,Netherlands,2020-02-29,6.0,0.0,17134.873,508.151631079478,33720.0,0.03501630855390641,0.0,2020-03-06,2020-03-14,-6.0,-14.0
5277.0,Netherlands,2020-03-01,10.0,0.0,17134.873,508.151631079478,33720.0,0.05836051425651068,0.0,2020-03-06,2020-03-14,-5.0,-13.0
5278.0,Netherlands,2020-03-02,18.0,0.0,17134.873,508.151631079478,33720.0,0.10504892566171922,0.0,2020-03-06,2020-03-14,-4.0,-12.0
5279.0,Netherlands,2020-03-03,24.0,0.0,17134.873,508.151631079478,33720.0,0.14006523421562564,0.0,2020-03-06,2020-03-14,-3.0,-11.0
5280.0,Netherlands,2020-03-04,38.0,0.0,17134.873,508.151631079478,33720.0,0.2217699541747406,0.0,2020-03-06,2020-03-14,-2.0,-10.0
5281.0,Netherlands,2020-03-05,82.0,0.0,17134.873,508.151631079478,33720.0,0.4785562169033876,0.0,2020-03-06,2020-03-14,-1.0,-9.0
5282.0,Netherlands,2020-03-06,128.0,1.0,17134.873,508.151631079478,33720.0,0.7470145824833367,0.005836051425651068,2020-03-06,2020-03-14,0.0,-8.0
5283.0,Netherlands,2020-03-07,188.0,1.0,17134.873,508.151631079478,33720.0,1.0971776680224008,0.005836051425651068,2020-03-06,2020-03-14,1.0,-7.0
5284.0,Netherlands,2020-03-08,265.0,3.0,17134.873,508.151631079478,33720.0,1.5465536277975331,0.017508154276953205,2020-03-06,2020-03-14,2.0,-6.0
5285.0,Netherlands,2020-03-09,321.0,3.0,17134.873,508.151631079478,33720.0,1.873372507633993,0.017508154276953205,2020-03-06,2020-03-14,3.0,-5.0
5286.0,Netherlands,2020-03-10,382.0,4.0,17134.873,508.151631079478,33720.0,2.229371644598708,0.023344205702604273,2020-03-06,2020-03-14,4.0,-4.0
5287.0,Netherlands,2020-03-11,503.0,5.0,17134.873,508.151631079478,33720.0,2.9355338671024875,0.02918025712825534,2020-03-06,2020-03-14,5.0,-3.0
5288.0,Netherlands,2020-03-12,503.0,5.0,17134.873,508.151631079478,33720.0,2.9355338671024875,0.02918025712825534,2020-03-06,2020-03-14,6.0,-2.0
5289.0,Netherlands,2020-03-13,804.0,10.0,17134.873,508.151631079478,33720.0,4.692185346223459,0.05836051425651068,2020-03-06,2020-03-14,7.0,-1.0
5290.0,Netherlands,2020-03-14,959.0,12.0,17134.873,508.151631079478,33720.0,5.596773317199374,0.07003261710781282,2020-03-06,2020-03-14,8.0,0.0
5291.0,Netherlands,2020-03-15,1135.0,20.0,17134.873,508.151631079478,33720.0,6.623918368113962,0.11672102851302137,2020-03-06,2020-03-14,9.0,1.0
6804.0,Spain,2020-01-22,0.0,0.0,46754.783,93.7345288692863,498800.0,0.0,0.0,2020-03-05,2020-03-08,-43.0,-46.0
6805.0,Spain,2020-01-23,0.0,0.0,46754.783,93.7345288692863,498800.0,0.0,0.0,2020-03-05,2020-03-08,-42.0,-45.0
6806.0,Spain,2020-01-24,0.0,0.0,46754.783,93.7345288692863,498800.0,0.0,0.0,2020-03-05,2020-03-08,-41.0,-44.0
6807.0,Spain,2020-01-25,0.0,0.0,46754.783,93.7345288692863,498800.0,0.0,0.0,2020-03-05,2020-03-08,-40.0,-43.0
6808.0,Spain,2020-01-26,0.0,0.0,46754.783,93.7345288692863,498800.0,0.0,0.0,2020-03-05,2020-03-08,-39.0,-42.0
6809.0,Spain,2020-01-27,0.0,0.0,46754.783,93.7345288692863,498800.0,0.0,0.0,2020-03-05,2020-03-08,-38.0,-41.0
6810.0,Spain,2020-01-28,0.0,0.0,46754.783,93.7345288692863,498800.0,0.0,0.0,2020-03-05,2020-03-08,-37.0,-40.0
6811.0,Spain,2020-01-29,0.0,0.0,46754.783,93.7345288692863,498800.0,0.0,0.0,2020-03-05,2020-03-08,-36.0,-39.0
6812.0,Spain,2020-01-30,0.0,0.0,46754.783,93.7345288692863,498800.0,0.0,0.0,2020-03-05,2020-03-08,-35.0,-38.0
6813.0,Spain,2020-01-31,0.0,0.0,46754.783,93.7345288692863,498800.0,0.0,0.0,2020-03-05,2020-03-08,-34.0,-37.0
6814.0,Spain,2020-02-01,1.0,0.0,46754.783,93.7345288692863,498800.0,0.002138818610279936,0.0,2020-03-05,2020-03-08,-33.0,-36.0
6815.0,Spain,2020-02-02,1.0,0.0,46754.783,93.7345288692863,498800.0,0.002138818610279936,0.0,2020-03-05,2020-03-08,-32.0,-35.0
6816.0,Spain,2020-02-03,1.0,0.0,46754.783,93.7345288692863,498800.0,0.002138818610279936,0.0,2020-03-05,2020-03-08,-31.0,-34.0
6817.0,Spain,2020-02-04,1.0,0.0,46754.783,93.7345288692863,498800.0,0.002138818610279936,0.0,2020-03-05,2020-03-08,-30.0,-33.0
6818.0,Spain,2020-02-05,1.0,0.0,46754.783,93.7345288692863,498800.0,0.002138818610279936,0.0,2020-03-05,2020-03-08,-29.0,-32.0
6819.0,Spain,2020-02-06,1.0,0.0,46754.783,93.7345288692863,498800.0,0.002138818610279936,0.0,2020-03-05,2020-03-08,-28.0,-31.0
6820.0,Spain,2020-02-07,1.0,0.0,46754.783,93.7345288692863,498800.0,0.002138818610279936,0.0,2020-03-05,2020-03-08,-27.0,-30.0
6821.0,Spain,2020-02-08,1.0,0.0,46754.783,93.7345288692863,498800.0,0.002138818610279936,0.0,2020-03-05,2020-03-08,-26.0,-29.0
6822.0,Spain,2020-02-09,2.0,0.0,46754.783,93.7345288692863,498800.0,0.004277637220559872,0.0,2020-03-05,2020-03-08,-25.0,-28.0
6823.0,Spain,2020-02-10,2.0,0.0,46754.783,93.7345288692863,498800.0,0.004277637220559872,0.0,2020-03-05,2020-03-08,-24.0,-27.0
6824.0,Spain,2020-02-11,2.0,0.0,46754.783,93.7345288692863,498800.0,0.004277637220559872,0.0,2020-03-05,2020-03-08,-23.0,-26.0
6825.0,Spain,2020-02-12,2.0,0.0,46754.783,93.7345288692863,498800.0,0.004277637220559872,0.0,2020-03-05,2020-03-08,-22.0,-25.0
6826.0,Spain,2020-02-13,2.0,0.0,46754.783,93.7345288692863,498800.0,0.004277637220559872,0.0,2020-03-05,2020-03-08,-21.0,-24.0
6827.0,Spain,2020-02-14,2.0,0.0,46754.783,93.7345288692863,498800.0,0.004277637220559872,0.0,2020-03-05,2020-03-08,-20.0,-23.0
6828.0,Spain,2020-02-15,2.0,0.0,46754.783,93.7345288692863,498800.0,0.004277637220559872,0.0,2020-03-05,2020-03-08,-19.0,-22.0
6829.0,Spain,2020-02-16,2.0,0.0,46754.783,93.7345288692863,498800.0,0.004277637220559872,0.0,2020-03-05,2020-03-08,-18.0,-21.0
6830.0,Spain,2020-02-17,2.0,0.0,46754.783,93.7345288692863,498800.0,0.004277637220559872,0.0,2020-03-05,2020-03-08,-17.0,-20.0
6831.0,Spain,2020-02-18,2.0,0.0,46754.783,93.7345288692863,498800.0,0.004277637220559872,0.0,2020-03-05,2020-03-08,-16.0,-19.0
6832.0,Spain,2020-02-19,2.0,0.0,46754.783,93.7345288692863,498800.0,0.004277637220559872,0.0,2020-03-05,2020-03-08,-15.0,-18.0
6833.0,Spain,2020-02-20,2.0,0.0,46754.783,93.7345288692863,498800.0,0.004277637220559872,0.0,2020-03-05,2020-03-08,-14.0,-17.0
6834.0,Spain,2020-02-21,2.0,0.0,46754.783,93.7345288692863,498800.0,0.004277637220559872,0.0,2020-03-05,2020-03-08,-13.0,-16.0
6835.0,Spain,2020-02-22,2.0,0.0,46754.783,93.7345288692863,498800.0,0.004277637220559872,0.0,2020-03-05,2020-03-08,-12.0,-15.0
6836.0,Spain,2020-02-23,2.0,0.0,46754.783,93.7345288692863,498800.0,0.004277637220559872,0.0,2020-03-05,2020-03-08,-11.0,-14.0
6837.0,Spain,2020-02-24,2.0,0.0,46754.783,93.7345288692863,498800.0,0.004277637220559872,0.0,2020-03-05,2020-03-08,-10.0,-13.0
6838.0,Spain,2020-02-25,6.0,0.0,46754.783,93.7345288692863,498800.0,0.012832911661679618,0.0,2020-03-05,2020-03-08,-9.0,-12.0
6839.0,Spain,2020-02-26,13.0,0.0,46754.783,93.7345288692863,498800.0,0.027804641933639174,0.0,2020-03-05,2020-03-08,-8.0,-11.0
6840.0,Spain,2020-02-27,15.0,0.0,46754.783,93.7345288692863,498800.0,0.03208227915419904,0.0,2020-03-05,2020-03-08,-7.0,-10.0
6841.0,Spain,2020-02-28,32.0,0.0,46754.783,93.7345288692863,498800.0,0.06844219552895796,0.0,2020-03-05,2020-03-08,-6.0,-9.0
6842.0,Spain,2020-02-29,45.0,0.0,46754.783,93.7345288692863,498800.0,0.09624683746259714,0.0,2020-03-05,2020-03-08,-5.0,-8.0
6843.0,Spain,2020-03-01,84.0,0.0,46754.783,93.7345288692863,498800.0,0.17966076326351466,0.0,2020-03-05,2020-03-08,-4.0,-7.0
6844.0,Spain,2020-03-02,120.0,0.0,46754.783,93.7345288692863,498800.0,0.2566582332335923,0.0,2020-03-05,2020-03-08,-3.0,-6.0
6845.0,Spain,2020-03-03,165.0,1.0,46754.783,93.7345288692863,498800.0,0.3529050706961895,0.002138818610279936,2020-03-05,2020-03-08,-2.0,-5.0
6846.0,Spain,2020-03-04,222.0,2.0,46754.783,93.7345288692863,498800.0,0.4748177314821459,0.004277637220559872,2020-03-05,2020-03-08,-1.0,-4.0
6847.0,Spain,2020-03-05,259.0,3.0,46754.783,93.7345288692863,498800.0,0.5539540200625035,0.006416455830839809,2020-03-05,2020-03-08,0.0,-3.0
6848.0,Spain,2020-03-06,400.0,5.0,46754.783,93.7345288692863,498800.0,0.8555274441119745,0.010694093051399681,2020-03-05,2020-03-08,1.0,-2.0
6849.0,Spain,2020-03-07,500.0,10.0,46754.783,93.7345288692863,498800.0,1.0694093051399682,0.021388186102799363,2020-03-05,2020-03-08,2.0,-1.0
6850.0,Spain,2020-03-08,673.0,17.0,46754.783,93.7345288692863,498800.0,1.439424924718397,0.03635991637475892,2020-03-05,2020-03-08,3.0,0.0
6851.0,Spain,2020-03-09,1073.0,28.0,46754.783,93.7345288692863,498800.0,2.2949523688303715,0.05988692108783822,2020-03-05,2020-03-08,4.0,1.0
6852.0,Spain,2020-03-10,1695.0,35.0,46754.783,93.7345288692863,498800.0,3.625297544424492,0.07485865135979777,2020-03-05,2020-03-08,5.0,2.0
6853.0,Spain,2020-03-11,2277.0,54.0,46754.783,93.7345288692863,498800.0,4.870089975607415,0.11549620495511657,2020-03-05,2020-03-08,6.0,3.0
6854.0,Spain,2020-03-12,2277.0,55.0,46754.783,93.7345288692863,498800.0,4.870089975607415,0.1176350235653965,2020-03-05,2020-03-08,7.0,4.0
6855.0,Spain,2020-03-13,5232.0,133.0,46754.783,93.7345288692863,498800.0,11.190298968984628,0.2844628751672315,2020-03-05,2020-03-08,8.0,5.0
6856.0,Spain,2020-03-14,6391.0,195.0,46754.783,93.7345288692863,498800.0,13.669189738299073,0.4170696290045876,2020-03-05,2020-03-08,9.0,6.0
6857.0,Spain,2020-03-15,7798.0,289.0,46754.783,93.7345288692863,498800.0,16.678507522962942,0.6181185783709016,2020-03-05,2020-03-08,10.0,7.0
7074.0,Switzerland,2020-01-22,0.0,0.0,8654.618,219.01553800992,39516.00000000001,0.0,0.0,2020-03-03,2020-03-13,-41.0,-51.0
7075.0,Switzerland,2020-01-23,0.0,0.0,8654.618,219.01553800992,39516.00000000001,0.0,0.0,2020-03-03,2020-03-13,-40.0,-50.0
7076.0,Switzerland,2020-01-24,0.0,0.0,8654.618,219.01553800992,39516.00000000001,0.0,0.0,2020-03-03,2020-03-13,-39.0,-49.0
7077.0,Switzerland,2020-01-25,0.0,0.0,8654.618,219.01553800992,39516.00000000001,0.0,0.0,2020-03-03,2020-03-13,-38.0,-48.0
7078.0,Switzerland,2020-01-26,0.0,0.0,8654.618,219.01553800992,39516.00000000001,0.0,0.0,2020-03-03,2020-03-13,-37.0,-47.0
7079.0,Switzerland,2020-01-27,0.0,0.0,8654.618,219.01553800992,39516.00000000001,0.0,0.0,2020-03-03,2020-03-13,-36.0,-46.0
7080.0,Switzerland,2020-01-28,0.0,0.0,8654.618,219.01553800992,39516.00000000001,0.0,0.0,2020-03-03,2020-03-13,-35.0,-45.0
7081.0,Switzerland,2020-01-29,0.0,0.0,8654.618,219.01553800992,39516.00000000001,0.0,0.0,2020-03-03,2020-03-13,-34.0,-44.0
7082.0,Switzerland,2020-01-30,0.0,0.0,8654.618,219.01553800992,39516.00000000001,0.0,0.0,2020-03-03,2020-03-13,-33.0,-43.0
7083.0,Switzerland,2020-01-31,0.0,0.0,8654.618,219.01553800992,39516.00000000001,0.0,0.0,2020-03-03,2020-03-13,-32.0,-42.0
7084.0,Switzerland,2020-02-01,0.0,0.0,8654.618,219.01553800992,39516.00000000001,0.0,0.0,2020-03-03,2020-03-13,-31.0,-41.0
7085.0,Switzerland,2020-02-02,0.0,0.0,8654.618,219.01553800992,39516.00000000001,0.0,0.0,2020-03-03,2020-03-13,-30.0,-40.0
7086.0,Switzerland,2020-02-03,0.0,0.0,8654.618,219.01553800992,39516.00000000001,0.0,0.0,2020-03-03,2020-03-13,-29.0,-39.0
7087.0,Switzerland,2020-02-04,0.0,0.0,8654.618,219.01553800992,39516.00000000001,0.0,0.0,2020-03-03,2020-03-13,-28.0,-38.0
7088.0,Switzerland,2020-02-05,0.0,0.0,8654.618,219.01553800992,39516.00000000001,0.0,0.0,2020-03-03,2020-03-13,-27.0,-37.0
7089.0,Switzerland,2020-02-06,0.0,0.0,8654.618,219.01553800992,39516.00000000001,0.0,0.0,2020-03-03,2020-03-13,-26.0,-36.0
7090.0,Switzerland,2020-02-07,0.0,0.0,8654.618,219.01553800992,39516.00000000001,0.0,0.0,2020-03-03,2020-03-13,-25.0,-35.0
7091.0,Switzerland,2020-02-08,0.0,0.0,8654.618,219.01553800992,39516.00000000001,0.0,0.0,2020-03-03,2020-03-13,-24.0,-34.0
7092.0,Switzerland,2020-02-09,0.0,0.0,8654.618,219.01553800992,39516.00000000001,0.0,0.0,2020-03-03,2020-03-13,-23.0,-33.0
7093.0,Switzerland,2020-02-10,0.0,0.0,8654.618,219.01553800992,39516.00000000001,0.0,0.0,2020-03-03,2020-03-13,-22.0,-32.0
7094.0,Switzerland,2020-02-11,0.0,0.0,8654.618,219.01553800992,39516.00000000001,0.0,0.0,2020-03-03,2020-03-13,-21.0,-31.0
7095.0,Switzerland,2020-02-12,0.0,0.0,8654.618,219.01553800992,39516.00000000001,0.0,0.0,2020-03-03,2020-03-13,-20.0,-30.0
7096.0,Switzerland,2020-02-13,0.0,0.0,8654.618,219.01553800992,39516.00000000001,0.0,0.0,2020-03-03,2020-03-13,-19.0,-29.0
7097.0,Switzerland,2020-02-14,0.0,0.0,8654.618,219.01553800992,39516.00000000001,0.0,0.0,2020-03-03,2020-03-13,-18.0,-28.0
7098.0,Switzerland,2020-02-15,0.0,0.0,8654.618,219.01553800992,39516.00000000001,0.0,0.0,2020-03-03,2020-03-13,-17.0,-27.0
7099.0,Switzerland,2020-02-16,0.0,0.0,8654.618,219.01553800992,39516.00000000001,0.0,0.0,2020-03-03,2020-03-13,-16.0,-26.0
7100.0,Switzerland,2020-02-17,0.0,0.0,8654.618,219.01553800992,39516.00000000001,0.0,0.0,2020-03-03,2020-03-13,-15.0,-25.0
7101.0,Switzerland,2020-02-18,0.0,0.0,8654.618,219.01553800992,39516.00000000001,0.0,0.0,2020-03-03,2020-03-13,-14.0,-24.0
7102.0,Switzerland,2020-02-19,0.0,0.0,8654.618,219.01553800992,39516.00000000001,0.0,0.0,2020-03-03,2020-03-13,-13.0,-23.0
