,country,date,cases,population,density,size
3454,Kazakhstan,2020-02-13,0,18776.707,6.95510871578324,2699699.999999998
3455,Kazakhstan,2020-02-14,0,18776.707,6.95510871578324,2699699.999999998
3456,Kazakhstan,2020-02-15,0,18776.707,6.95510871578324,2699699.999999998
3457,Kazakhstan,2020-02-16,0,18776.707,6.95510871578324,2699699.999999998
3458,Kazakhstan,2020-02-17,0,18776.707,6.95510871578324,2699699.999999998
3459,Kazakhstan,2020-02-18,0,18776.707,6.95510871578324,2699699.999999998
3460,Kazakhstan,2020-02-19,0,18776.707,6.95510871578324,2699699.999999998
3461,Kazakhstan,2020-02-20,0,18776.707,6.95510871578324,2699699.999999998
3462,Kazakhstan,2020-02-21,0,18776.707,6.95510871578324,2699699.999999998
3463,Kazakhstan,2020-02-22,0,18776.707,6.95510871578324,2699699.999999998
3464,Kazakhstan,2020-02-23,0,18776.707,6.95510871578324,2699699.999999998
3465,Kazakhstan,2020-02-24,0,18776.707,6.95510871578324,2699699.999999998
3466,Kazakhstan,2020-02-25,0,18776.707,6.95510871578324,2699699.999999998
3467,Kazakhstan,2020-02-26,0,18776.707,6.95510871578324,2699699.999999998
3468,Kazakhstan,2020-02-27,0,18776.707,6.95510871578324,2699699.999999998
3469,Kazakhstan,2020-02-28,0,18776.707,6.95510871578324,2699699.999999998
3470,Kazakhstan,2020-02-29,0,18776.707,6.95510871578324,2699699.999999998
3471,Kazakhstan,2020-03-01,0,18776.707,6.95510871578324,2699699.999999998
3472,Kazakhstan,2020-03-02,0,18776.707,6.95510871578324,2699699.999999998
3473,Kazakhstan,2020-03-03,0,18776.707,6.95510871578324,2699699.999999998
3474,Kazakhstan,2020-03-04,0,18776.707,6.95510871578324,2699699.999999998
3475,Kazakhstan,2020-03-05,0,18776.707,6.95510871578324,2699699.999999998
3476,Kazakhstan,2020-03-06,0,18776.707,6.95510871578324,2699699.999999998
3477,Kazakhstan,2020-03-07,0,18776.707,6.95510871578324,2699699.999999998
3478,Kazakhstan,2020-03-08,0,18776.707,6.95510871578324,2699699.999999998
3479,Kazakhstan,2020-03-09,0,18776.707,6.95510871578324,2699699.999999998
3480,Kazakhstan,2020-03-10,0,18776.707,6.95510871578324,2699699.999999998
3481,Kazakhstan,2020-03-11,0,18776.707,6.95510871578324,2699699.999999998
3482,Kazakhstan,2020-03-12,0,18776.707,6.95510871578324,2699699.999999998
3483,Kazakhstan,2020-03-13,4,18776.707,6.95510871578324,2699699.999999998
3484,Kenya,2020-01-22,0,53771.3,94.4781600309238,569140.0000000003
3485,Kenya,2020-01-23,0,53771.3,94.4781600309238,569140.0000000003
3486,Kenya,2020-01-24,0,53771.3,94.4781600309238,569140.0000000003
3487,Kenya,2020-01-25,0,53771.3,94.4781600309238,569140.0000000003
3488,Kenya,2020-01-26,0,53771.3,94.4781600309238,569140.0000000003
3489,Kenya,2020-01-27,0,53771.3,94.4781600309238,569140.0000000003
3490,Kenya,2020-01-28,0,53771.3,94.4781600309238,569140.0000000003
3491,Kenya,2020-01-29,0,53771.3,94.4781600309238,569140.0000000003
3492,Kenya,2020-01-30,0,53771.3,94.4781600309238,569140.0000000003
3493,Kenya,2020-01-31,0,53771.3,94.4781600309238,569140.0000000003
3494,Kenya,2020-02-01,0,53771.3,94.4781600309238,569140.0000000003
3495,Kenya,2020-02-02,0,53771.3,94.4781600309238,569140.0000000003
3496,Kenya,2020-02-03,0,53771.3,94.4781600309238,569140.0000000003
3497,Kenya,2020-02-04,0,53771.3,94.4781600309238,569140.0000000003
3498,Kenya,2020-02-05,0,53771.3,94.4781600309238,569140.0000000003
3499,Kenya,2020-02-06,0,53771.3,94.4781600309238,569140.0000000003
3500,Kenya,2020-02-07,0,53771.3,94.4781600309238,569140.0000000003
3501,Kenya,2020-02-08,0,53771.3,94.4781600309238,569140.0000000003
3502,Kenya,2020-02-09,0,53771.3,94.4781600309238,569140.0000000003
3503,Kenya,2020-02-10,0,53771.3,94.4781600309238,569140.0000000003
3504,Kenya,2020-02-11,0,53771.3,94.4781600309238,569140.0000000003
3505,Kenya,2020-02-12,0,53771.3,94.4781600309238,569140.0000000003
3506,Kenya,2020-02-13,0,53771.3,94.4781600309238,569140.0000000003
3507,Kenya,2020-02-14,0,53771.3,94.4781600309238,569140.0000000003
3508,Kenya,2020-02-15,0,53771.3,94.4781600309238,569140.0000000003
3509,Kenya,2020-02-16,0,53771.3,94.4781600309238,569140.0000000003
3510,Kenya,2020-02-17,0,53771.3,94.4781600309238,569140.0000000003
3511,Kenya,2020-02-18,0,53771.3,94.4781600309238,569140.0000000003
3512,Kenya,2020-02-19,0,53771.3,94.4781600309238,569140.0000000003
3513,Kenya,2020-02-20,0,53771.3,94.4781600309238,569140.0000000003
3514,Kenya,2020-02-21,0,53771.3,94.4781600309238,569140.0000000003
3515,Kenya,2020-02-22,0,53771.3,94.4781600309238,569140.0000000003
3516,Kenya,2020-02-23,0,53771.3,94.4781600309238,569140.0000000003
3517,Kenya,2020-02-24,0,53771.3,94.4781600309238,569140.0000000003
3518,Kenya,2020-02-25,0,53771.3,94.4781600309238,569140.0000000003
3519,Kenya,2020-02-26,0,53771.3,94.4781600309238,569140.0000000003
3520,Kenya,2020-02-27,0,53771.3,94.4781600309238,569140.0000000003
3521,Kenya,2020-02-28,0,53771.3,94.4781600309238,569140.0000000003
3522,Kenya,2020-02-29,0,53771.3,94.4781600309238,569140.0000000003
3523,Kenya,2020-03-01,0,53771.3,94.4781600309238,569140.0000000003
3524,Kenya,2020-03-02,0,53771.3,94.4781600309238,569140.0000000003
3525,Kenya,2020-03-03,0,53771.3,94.4781600309238,569140.0000000003
3526,Kenya,2020-03-04,0,53771.3,94.4781600309238,569140.0000000003
3527,Kenya,2020-03-05,0,53771.3,94.4781600309238,569140.0000000003
3528,Kenya,2020-03-06,0,53771.3,94.4781600309238,569140.0000000003
3529,Kenya,2020-03-07,0,53771.3,94.4781600309238,569140.0000000003
3530,Kenya,2020-03-08,0,53771.3,94.4781600309238,569140.0000000003
3531,Kenya,2020-03-09,0,53771.3,94.4781600309238,569140.0000000003
3532,Kenya,2020-03-10,0,53771.3,94.4781600309238,569140.0000000003
3533,Kenya,2020-03-11,0,53771.3,94.4781600309238,569140.0000000003
3534,Kenya,2020-03-12,0,53771.3,94.4781600309238,569140.0000000003
3535,Kenya,2020-03-13,1,53771.3,94.4781600309238,569140.0000000003
3536,"Korea, South",2020-01-22,1,,,
3537,"Korea, South",2020-01-23,1,,,
3538,"Korea, South",2020-01-24,2,,,
3539,"Korea, South",2020-01-25,2,,,
3540,"Korea, South",2020-01-26,3,,,
3541,"Korea, South",2020-01-27,4,,,
3542,"Korea, South",2020-01-28,4,,,
3543,"Korea, South",2020-01-29,4,,,
3544,"Korea, South",2020-01-30,4,,,
3545,"Korea, South",2020-01-31,11,,,
3546,"Korea, South",2020-02-01,12,,,
3547,"Korea, South",2020-02-02,15,,,
3548,"Korea, South",2020-02-03,15,,,
3549,"Korea, South",2020-02-04,16,,,
3550,"Korea, South",2020-02-05,19,,,
3551,"Korea, South",2020-02-06,23,,,
3552,"Korea, South",2020-02-07,24,,,
3553,"Korea, South",2020-02-08,24,,,
3554,"Korea, South",2020-02-09,25,,,
3555,"Korea, South",2020-02-10,27,,,
3556,"Korea, South",2020-02-11,28,,,
3557,"Korea, South",2020-02-12,28,,,
3558,"Korea, South",2020-02-13,28,,,
3559,"Korea, South",2020-02-14,28,,,
3560,"Korea, South",2020-02-15,28,,,
3561,"Korea, South",2020-02-16,29,,,
3562,"Korea, South",2020-02-17,30,,,
3563,"Korea, South",2020-02-18,31,,,
3564,"Korea, South",2020-02-19,31,,,
3565,"Korea, South",2020-02-20,104,,,
3566,"Korea, South",2020-02-21,204,,,
3567,"Korea, South",2020-02-22,433,,,
3568,"Korea, South",2020-02-23,602,,,
3569,"Korea, South",2020-02-24,833,,,
3570,"Korea, South",2020-02-25,977,,,
3571,"Korea, South",2020-02-26,1261,,,
3572,"Korea, South",2020-02-27,1766,,,
3573,"Korea, South",2020-02-28,2337,,,
3574,"Korea, South",2020-02-29,3150,,,
3575,"Korea, South",2020-03-01,3736,,,
3576,"Korea, South",2020-03-02,4335,,,
3577,"Korea, South",2020-03-03,5186,,,
3578,"Korea, South",2020-03-04,5621,,,
3579,"Korea, South",2020-03-05,6088,,,
3580,"Korea, South",2020-03-06,6593,,,
3581,"Korea, South",2020-03-07,7041,,,
3582,"Korea, South",2020-03-08,7314,,,
3583,"Korea, South",2020-03-09,7478,,,
3584,"Korea, South",2020-03-10,7513,,,
3585,"Korea, South",2020-03-11,7755,,,
3586,"Korea, South",2020-03-12,7869,,,
3587,"Korea, South",2020-03-13,7979,,,
3588,Kuwait,2020-01-22,0,4270.563,239.65,17820.0
3589,Kuwait,2020-01-23,0,4270.563,239.65,17820.0
3590,Kuwait,2020-01-24,0,4270.563,239.65,17820.0
3591,Kuwait,2020-01-25,0,4270.563,239.65,17820.0
3592,Kuwait,2020-01-26,0,4270.563,239.65,17820.0
3593,Kuwait,2020-01-27,0,4270.563,239.65,17820.0
3594,Kuwait,2020-01-28,0,4270.563,239.65,17820.0
3595,Kuwait,2020-01-29,0,4270.563,239.65,17820.0
3596,Kuwait,2020-01-30,0,4270.563,239.65,17820.0
3597,Kuwait,2020-01-31,0,4270.563,239.65,17820.0
3598,Kuwait,2020-02-01,0,4270.563,239.65,17820.0
3599,Kuwait,2020-02-02,0,4270.563,239.65,17820.0
3600,Kuwait,2020-02-03,0,4270.563,239.65,17820.0
3601,Kuwait,2020-02-04,0,4270.563,239.65,17820.0
3602,Kuwait,2020-02-05,0,4270.563,239.65,17820.0
3603,Kuwait,2020-02-06,0,4270.563,239.65,17820.0
3604,Kuwait,2020-02-07,0,4270.563,239.65,17820.0
3605,Kuwait,2020-02-08,0,4270.563,239.65,17820.0
3606,Kuwait,2020-02-09,0,4270.563,239.65,17820.0
3607,Kuwait,2020-02-10,0,4270.563,239.65,17820.0
3608,Kuwait,2020-02-11,0,4270.563,239.65,17820.0
3609,Kuwait,2020-02-12,0,4270.563,239.65,17820.0
3610,Kuwait,2020-02-13,0,4270.563,239.65,17820.0
3611,Kuwait,2020-02-14,0,4270.563,239.65,17820.0
3612,Kuwait,2020-02-15,0,4270.563,239.65,17820.0
3613,Kuwait,2020-02-16,0,4270.563,239.65,17820.0
3614,Kuwait,2020-02-17,0,4270.563,239.65,17820.0
3615,Kuwait,2020-02-18,0,4270.563,239.65,17820.0
3616,Kuwait,2020-02-19,0,4270.563,239.65,17820.0
3617,Kuwait,2020-02-20,0,4270.563,239.65,17820.0
3618,Kuwait,2020-02-21,0,4270.563,239.65,17820.0
3619,Kuwait,2020-02-22,0,4270.563,239.65,17820.0
3620,Kuwait,2020-02-23,0,4270.563,239.65,17820.0
3621,Kuwait,2020-02-24,1,4270.563,239.65,17820.0
3622,Kuwait,2020-02-25,11,4270.563,239.65,17820.0
3623,Kuwait,2020-02-26,26,4270.563,239.65,17820.0
3624,Kuwait,2020-02-27,43,4270.563,239.65,17820.0
3625,Kuwait,2020-02-28,45,4270.563,239.65,17820.0
3626,Kuwait,2020-02-29,45,4270.563,239.65,17820.0
3627,Kuwait,2020-03-01,45,4270.563,239.65,17820.0
3628,Kuwait,2020-03-02,56,4270.563,239.65,17820.0
3629,Kuwait,2020-03-03,56,4270.563,239.65,17820.0
3630,Kuwait,2020-03-04,56,4270.563,239.65,17820.0
3631,Kuwait,2020-03-05,58,4270.563,239.65,17820.0
3632,Kuwait,2020-03-06,58,4270.563,239.65,17820.0
3633,Kuwait,2020-03-07,61,4270.563,239.65,17820.0
3634,Kuwait,2020-03-08,64,4270.563,239.65,17820.0
3635,Kuwait,2020-03-09,64,4270.563,239.65,17820.0
3636,Kuwait,2020-03-10,69,4270.563,239.65,17820.0
3637,Kuwait,2020-03-11,72,4270.563,239.65,17820.0
3638,Kuwait,2020-03-12,80,4270.563,239.65,17820.0
3639,Kuwait,2020-03-13,80,4270.563,239.65,17820.0
3640,Latvia,2020-01-22,0,1886.202,30.3247909967846,62199.999999999935
3641,Latvia,2020-01-23,0,1886.202,30.3247909967846,62199.999999999935
3642,Latvia,2020-01-24,0,1886.202,30.3247909967846,62199.999999999935
3643,Latvia,2020-01-25,0,1886.202,30.3247909967846,62199.999999999935
3644,Latvia,2020-01-26,0,1886.202,30.3247909967846,62199.999999999935
3645,Latvia,2020-01-27,0,1886.202,30.3247909967846,62199.999999999935
3646,Latvia,2020-01-28,0,1886.202,30.3247909967846,62199.999999999935
3647,Latvia,2020-01-29,0,1886.202,30.3247909967846,62199.999999999935
3648,Latvia,2020-01-30,0,1886.202,30.3247909967846,62199.999999999935
3649,Latvia,2020-01-31,0,1886.202,30.3247909967846,62199.999999999935
3650,Latvia,2020-02-01,0,1886.202,30.3247909967846,62199.999999999935
3651,Latvia,2020-02-02,0,1886.202,30.3247909967846,62199.999999999935
3652,Latvia,2020-02-03,0,1886.202,30.3247909967846,62199.999999999935
3653,Latvia,2020-02-04,0,1886.202,30.3247909967846,62199.999999999935
3654,Latvia,2020-02-05,0,1886.202,30.3247909967846,62199.999999999935
3655,Latvia,2020-02-06,0,1886.202,30.3247909967846,62199.999999999935
3656,Latvia,2020-02-07,0,1886.202,30.3247909967846,62199.999999999935
3657,Latvia,2020-02-08,0,1886.202,30.3247909967846,62199.999999999935
3658,Latvia,2020-02-09,0,1886.202,30.3247909967846,62199.999999999935
3659,Latvia,2020-02-10,0,1886.202,30.3247909967846,62199.999999999935
3660,Latvia,2020-02-11,0,1886.202,30.3247909967846,62199.999999999935
3661,Latvia,2020-02-12,0,1886.202,30.3247909967846,62199.999999999935
3662,Latvia,2020-02-13,0,1886.202,30.3247909967846,62199.999999999935
3663,Latvia,2020-02-14,0,1886.202,30.3247909967846,62199.999999999935
3664,Latvia,2020-02-15,0,1886.202,30.3247909967846,62199.999999999935
3665,Latvia,2020-02-16,0,1886.202,30.3247909967846,62199.999999999935
3666,Latvia,2020-02-17,0,1886.202,30.3247909967846,62199.999999999935
3667,Latvia,2020-02-18,0,1886.202,30.3247909967846,62199.999999999935
3668,Latvia,2020-02-19,0,1886.202,30.3247909967846,62199.999999999935
3669,Latvia,2020-02-20,0,1886.202,30.3247909967846,62199.999999999935
3670,Latvia,2020-02-21,0,1886.202,30.3247909967846,62199.999999999935
3671,Latvia,2020-02-22,0,1886.202,30.3247909967846,62199.999999999935
3672,Latvia,2020-02-23,0,1886.202,30.3247909967846,62199.999999999935
3673,Latvia,2020-02-24,0,1886.202,30.3247909967846,62199.999999999935
3674,Latvia,2020-02-25,0,1886.202,30.3247909967846,62199.999999999935
3675,Latvia,2020-02-26,0,1886.202,30.3247909967846,62199.999999999935
3676,Latvia,2020-02-27,0,1886.202,30.3247909967846,62199.999999999935
3677,Latvia,2020-02-28,0,1886.202,30.3247909967846,62199.999999999935
3678,Latvia,2020-02-29,0,1886.202,30.3247909967846,62199.999999999935
3679,Latvia,2020-03-01,0,1886.202,30.3247909967846,62199.999999999935
3680,Latvia,2020-03-02,1,1886.202,30.3247909967846,62199.999999999935
3681,Latvia,2020-03-03,1,1886.202,30.3247909967846,62199.999999999935
3682,Latvia,2020-03-04,1,1886.202,30.3247909967846,62199.999999999935
3683,Latvia,2020-03-05,1,1886.202,30.3247909967846,62199.999999999935
3684,Latvia,2020-03-06,1,1886.202,30.3247909967846,62199.999999999935
3685,Latvia,2020-03-07,1,1886.202,30.3247909967846,62199.999999999935
3686,Latvia,2020-03-08,2,1886.202,30.3247909967846,62199.999999999935
3687,Latvia,2020-03-09,6,1886.202,30.3247909967846,62199.999999999935
3688,Latvia,2020-03-10,8,1886.202,30.3247909967846,62199.999999999935
3689,Latvia,2020-03-11,10,1886.202,30.3247909967846,62199.999999999935
3690,Latvia,2020-03-12,10,1886.202,30.3247909967846,62199.999999999935
3691,Latvia,2020-03-13,17,1886.202,30.3247909967846,62199.999999999935
3692,Lebanon,2020-01-22,0,6825.442,667.198631476051,10229.999999999996
3693,Lebanon,2020-01-23,0,6825.442,667.198631476051,10229.999999999996
3694,Lebanon,2020-01-24,0,6825.442,667.198631476051,10229.999999999996
3695,Lebanon,2020-01-25,0,6825.442,667.198631476051,10229.999999999996
3696,Lebanon,2020-01-26,0,6825.442,667.198631476051,10229.999999999996
3697,Lebanon,2020-01-27,0,6825.442,667.198631476051,10229.999999999996
3698,Lebanon,2020-01-28,0,6825.442,667.198631476051,10229.999999999996
3699,Lebanon,2020-01-29,0,6825.442,667.198631476051,10229.999999999996
3700,Lebanon,2020-01-30,0,6825.442,667.198631476051,10229.999999999996
3701,Lebanon,2020-01-31,0,6825.442,667.198631476051,10229.999999999996
3702,Lebanon,2020-02-01,0,6825.442,667.198631476051,10229.999999999996
3703,Lebanon,2020-02-02,0,6825.442,667.198631476051,10229.999999999996
3704,Lebanon,2020-02-03,0,6825.442,667.198631476051,10229.999999999996
3705,Lebanon,2020-02-04,0,6825.442,667.198631476051,10229.999999999996
3706,Lebanon,2020-02-05,0,6825.442,667.198631476051,10229.999999999996
3707,Lebanon,2020-02-06,0,6825.442,667.198631476051,10229.999999999996
3708,Lebanon,2020-02-07,0,6825.442,667.198631476051,10229.999999999996
3709,Lebanon,2020-02-08,0,6825.442,667.198631476051,10229.999999999996
3710,Lebanon,2020-02-09,0,6825.442,667.198631476051,10229.999999999996
3711,Lebanon,2020-02-10,0,6825.442,667.198631476051,10229.999999999996
3712,Lebanon,2020-02-11,0,6825.442,667.198631476051,10229.999999999996
3713,Lebanon,2020-02-12,0,6825.442,667.198631476051,10229.999999999996
3714,Lebanon,2020-02-13,0,6825.442,667.198631476051,10229.999999999996
3715,Lebanon,2020-02-14,0,6825.442,667.198631476051,10229.999999999996
3716,Lebanon,2020-02-15,0,6825.442,667.198631476051,10229.999999999996
3717,Lebanon,2020-02-16,0,6825.442,667.198631476051,10229.999999999996
3718,Lebanon,2020-02-17,0,6825.442,667.198631476051,10229.999999999996
3719,Lebanon,2020-02-18,0,6825.442,667.198631476051,10229.999999999996
3720,Lebanon,2020-02-19,0,6825.442,667.198631476051,10229.999999999996
3721,Lebanon,2020-02-20,0,6825.442,667.198631476051,10229.999999999996
3722,Lebanon,2020-02-21,1,6825.442,667.198631476051,10229.999999999996
3723,Lebanon,2020-02-22,1,6825.442,667.198631476051,10229.999999999996
3724,Lebanon,2020-02-23,1,6825.442,667.198631476051,10229.999999999996
3725,Lebanon,2020-02-24,1,6825.442,667.198631476051,10229.999999999996
3726,Lebanon,2020-02-25,1,6825.442,667.198631476051,10229.999999999996
3727,Lebanon,2020-02-26,2,6825.442,667.198631476051,10229.999999999996
3728,Lebanon,2020-02-27,2,6825.442,667.198631476051,10229.999999999996
3729,Lebanon,2020-02-28,2,6825.442,667.198631476051,10229.999999999996
3730,Lebanon,2020-02-29,4,6825.442,667.198631476051,10229.999999999996
3731,Lebanon,2020-03-01,10,6825.442,667.198631476051,10229.999999999996
3732,Lebanon,2020-03-02,13,6825.442,667.198631476051,10229.999999999996
3733,Lebanon,2020-03-03,13,6825.442,667.198631476051,10229.999999999996
3734,Lebanon,2020-03-04,13,6825.442,667.198631476051,10229.999999999996
3735,Lebanon,2020-03-05,16,6825.442,667.198631476051,10229.999999999996
3736,Lebanon,2020-03-06,22,6825.442,667.198631476051,10229.999999999996
3737,Lebanon,2020-03-07,22,6825.442,667.198631476051,10229.999999999996
3738,Lebanon,2020-03-08,32,6825.442,667.198631476051,10229.999999999996
3739,Lebanon,2020-03-09,32,6825.442,667.198631476051,10229.999999999996
3740,Lebanon,2020-03-10,41,6825.442,667.198631476051,10229.999999999996
3741,Lebanon,2020-03-11,61,6825.442,667.198631476051,10229.999999999996
3742,Lebanon,2020-03-12,61,6825.442,667.198631476051,10229.999999999996
3743,Lebanon,2020-03-13,77,6825.442,667.198631476051,10229.999999999996
3744,Liechtenstein,2020-01-22,0,38.137,238.35625,160.0
3745,Liechtenstein,2020-01-23,0,38.137,238.35625,160.0
3746,Liechtenstein,2020-01-24,0,38.137,238.35625,160.0
3747,Liechtenstein,2020-01-25,0,38.137,238.35625,160.0
3748,Liechtenstein,2020-01-26,0,38.137,238.35625,160.0
3749,Liechtenstein,2020-01-27,0,38.137,238.35625,160.0
3750,Liechtenstein,2020-01-28,0,38.137,238.35625,160.0
3751,Liechtenstein,2020-01-29,0,38.137,238.35625,160.0
3752,Liechtenstein,2020-01-30,0,38.137,238.35625,160.0
3753,Liechtenstein,2020-01-31,0,38.137,238.35625,160.0
3754,Liechtenstein,2020-02-01,0,38.137,238.35625,160.0
3755,Liechtenstein,2020-02-02,0,38.137,238.35625,160.0
3756,Liechtenstein,2020-02-03,0,38.137,238.35625,160.0
3757,Liechtenstein,2020-02-04,0,38.137,238.35625,160.0
3758,Liechtenstein,2020-02-05,0,38.137,238.35625,160.0
3759,Liechtenstein,2020-02-06,0,38.137,238.35625,160.0
3760,Liechtenstein,2020-02-07,0,38.137,238.35625,160.0
3761,Liechtenstein,2020-02-08,0,38.137,238.35625,160.0
3762,Liechtenstein,2020-02-09,0,38.137,238.35625,160.0
3763,Liechtenstein,2020-02-10,0,38.137,238.35625,160.0
3764,Liechtenstein,2020-02-11,0,38.137,238.35625,160.0
3765,Liechtenstein,2020-02-12,0,38.137,238.35625,160.0
3766,Liechtenstein,2020-02-13,0,38.137,238.35625,160.0
3767,Liechtenstein,2020-02-14,0,38.137,238.35625,160.0
3768,Liechtenstein,2020-02-15,0,38.137,238.35625,160.0
3769,Liechtenstein,2020-02-16,0,38.137,238.35625,160.0
3770,Liechtenstein,2020-02-17,0,38.137,238.35625,160.0
3771,Liechtenstein,2020-02-18,0,38.137,238.35625,160.0
3772,Liechtenstein,2020-02-19,0,38.137,238.35625,160.0
3773,Liechtenstein,2020-02-20,0,38.137,238.35625,160.0
3774,Liechtenstein,2020-02-21,0,38.137,238.35625,160.0
3775,Liechtenstein,2020-02-22,0,38.137,238.35625,160.0
3776,Liechtenstein,2020-02-23,0,38.137,238.35625,160.0
3777,Liechtenstein,2020-02-24,0,38.137,238.35625,160.0
3778,Liechtenstein,2020-02-25,0,38.137,238.35625,160.0
3779,Liechtenstein,2020-02-26,0,38.137,238.35625,160.0
3780,Liechtenstein,2020-02-27,0,38.137,238.35625,160.0
3781,Liechtenstein,2020-02-28,0,38.137,238.35625,160.0
3782,Liechtenstein,2020-02-29,0,38.137,238.35625,160.0
3783,Liechtenstein,2020-03-01,0,38.137,238.35625,160.0
3784,Liechtenstein,2020-03-02,0,38.137,238.35625,160.0
3785,Liechtenstein,2020-03-03,0,38.137,238.35625,160.0
3786,Liechtenstein,2020-03-04,1,38.137,238.35625,160.0
3787,Liechtenstein,2020-03-05,1,38.137,238.35625,160.0
3788,Liechtenstein,2020-03-06,1,38.137,238.35625,160.0
3789,Liechtenstein,2020-03-07,1,38.137,238.35625,160.0
3790,Liechtenstein,2020-03-08,1,38.137,238.35625,160.0
3791,Liechtenstein,2020-03-09,1,38.137,238.35625,160.0
3792,Liechtenstein,2020-03-10,1,38.137,238.35625,160.0
3793,Liechtenstein,2020-03-11,1,38.137,238.35625,160.0
3794,Liechtenstein,2020-03-12,1,38.137,238.35625,160.0
3795,Liechtenstein,2020-03-13,1,38.137,238.35625,160.0
3796,Lithuania,2020-01-22,0,2722.291,43.4357309251045,62674.000000000015
3797,Lithuania,2020-01-23,0,2722.291,43.4357309251045,62674.000000000015
3798,Lithuania,2020-01-24,0,2722.291,43.4357309251045,62674.000000000015
3799,Lithuania,2020-01-25,0,2722.291,43.4357309251045,62674.000000000015
3800,Lithuania,2020-01-26,0,2722.291,43.4357309251045,62674.000000000015
3801,Lithuania,2020-01-27,0,2722.291,43.4357309251045,62674.000000000015
3802,Lithuania,2020-01-28,0,2722.291,43.4357309251045,62674.000000000015
3803,Lithuania,2020-01-29,0,2722.291,43.4357309251045,62674.000000000015
3804,Lithuania,2020-01-30,0,2722.291,43.4357309251045,62674.000000000015
3805,Lithuania,2020-01-31,0,2722.291,43.4357309251045,62674.000000000015
3806,Lithuania,2020-02-01,0,2722.291,43.4357309251045,62674.000000000015
3807,Lithuania,2020-02-02,0,2722.291,43.4357309251045,62674.000000000015
3808,Lithuania,2020-02-03,0,2722.291,43.4357309251045,62674.000000000015
3809,Lithuania,2020-02-04,0,2722.291,43.4357309251045,62674.000000000015
3810,Lithuania,2020-02-05,0,2722.291,43.4357309251045,62674.000000000015
3811,Lithuania,2020-02-06,0,2722.291,43.4357309251045,62674.000000000015
3812,Lithuania,2020-02-07,0,2722.291,43.4357309251045,62674.000000000015
3813,Lithuania,2020-02-08,0,2722.291,43.4357309251045,62674.000000000015
3814,Lithuania,2020-02-09,0,2722.291,43.4357309251045,62674.000000000015
3815,Lithuania,2020-02-10,0,2722.291,43.4357309251045,62674.000000000015
3816,Lithuania,2020-02-11,0,2722.291,43.4357309251045,62674.000000000015
3817,Lithuania,2020-02-12,0,2722.291,43.4357309251045,62674.000000000015
3818,Lithuania,2020-02-13,0,2722.291,43.4357309251045,62674.000000000015
3819,Lithuania,2020-02-14,0,2722.291,43.4357309251045,62674.000000000015
3820,Lithuania,2020-02-15,0,2722.291,43.4357309251045,62674.000000000015
3821,Lithuania,2020-02-16,0,2722.291,43.4357309251045,62674.000000000015
3822,Lithuania,2020-02-17,0,2722.291,43.4357309251045,62674.000000000015
3823,Lithuania,2020-02-18,0,2722.291,43.4357309251045,62674.000000000015
3824,Lithuania,2020-02-19,0,2722.291,43.4357309251045,62674.000000000015
3825,Lithuania,2020-02-20,0,2722.291,43.4357309251045,62674.000000000015
3826,Lithuania,2020-02-21,0,2722.291,43.4357309251045,62674.000000000015
3827,Lithuania,2020-02-22,0,2722.291,43.4357309251045,62674.000000000015
3828,Lithuania,2020-02-23,0,2722.291,43.4357309251045,62674.000000000015
3829,Lithuania,2020-02-24,0,2722.291,43.4357309251045,62674.000000000015
3830,Lithuania,2020-02-25,0,2722.291,43.4357309251045,62674.000000000015
3831,Lithuania,2020-02-26,0,2722.291,43.4357309251045,62674.000000000015
3832,Lithuania,2020-02-27,0,2722.291,43.4357309251045,62674.000000000015
3833,Lithuania,2020-02-28,1,2722.291,43.4357309251045,62674.000000000015
3834,Lithuania,2020-02-29,1,2722.291,43.4357309251045,62674.000000000015
3835,Lithuania,2020-03-01,1,2722.291,43.4357309251045,62674.000000000015
3836,Lithuania,2020-03-02,1,2722.291,43.4357309251045,62674.000000000015
3837,Lithuania,2020-03-03,1,2722.291,43.4357309251045,62674.000000000015
3838,Lithuania,2020-03-04,1,2722.291,43.4357309251045,62674.000000000015
3839,Lithuania,2020-03-05,1,2722.291,43.4357309251045,62674.000000000015
3840,Lithuania,2020-03-06,1,2722.291,43.4357309251045,62674.000000000015
3841,Lithuania,2020-03-07,1,2722.291,43.4357309251045,62674.000000000015
3842,Lithuania,2020-03-08,1,2722.291,43.4357309251045,62674.000000000015
3843,Lithuania,2020-03-09,1,2722.291,43.4357309251045,62674.000000000015
3844,Lithuania,2020-03-10,1,2722.291,43.4357309251045,62674.000000000015
3845,Lithuania,2020-03-11,3,2722.291,43.4357309251045,62674.000000000015
3846,Lithuania,2020-03-12,3,2722.291,43.4357309251045,62674.000000000015
3847,Lithuania,2020-03-13,6,2722.291,43.4357309251045,62674.000000000015
3848,Luxembourg,2020-01-22,0,625.976,241.689575289575,2590.000000000003
3849,Luxembourg,2020-01-23,0,625.976,241.689575289575,2590.000000000003
3850,Luxembourg,2020-01-24,0,625.976,241.689575289575,2590.000000000003
3851,Luxembourg,2020-01-25,0,625.976,241.689575289575,2590.000000000003
3852,Luxembourg,2020-01-26,0,625.976,241.689575289575,2590.000000000003
3853,Luxembourg,2020-01-27,0,625.976,241.689575289575,2590.000000000003
